author_id_source,author_name_source,macroarea_source,author_id_target,author_name_target,macroarea_target,same_macroarea,edge_betweenness
55950954000,Idelsohn S.,Engineering,57211857065,Avancini G.,Engineering,True,17770.5
55907520600,Rohmer E.,Computer Science,60022139500,Paulino Gomes M.F.,Computer Science,True,17770.5
55907520600,Rohmer E.,Computer Science,57216590296,Da Silva C.B.,Computer Science,True,17770.5
56825146000,Gonçalves R.,Geosciences,59963517100,Volpi L.T.,Tie: Biology | Geosciences,False,17770.5
36118366100,Yojo T.,Biology,56825146000,Gonçalves R.,Geosciences,False,17770.5
57220072646,Aparecida Silva Camacho T.,Computer Science,8299640100,Borin E.,Computer Science,True,17770.5
57219738798,Martins do Rosario V.,Computer Science,8299640100,Borin E.,Computer Science,True,17770.5
24344225800,Kurozawa L.E.,Chemistry,55877362200,Justus A.,Chemistry,True,17770.5
15067932200,Steel C.J.,Biology,57205364688,Aguiar E.V.d.,Chemistry,False,17770.5
15067932200,Steel C.J.,Biology,23097279000,Capriles V.D.,Chemistry,False,17770.5
57221135771,De Almeida Ribeiro I.,Engineering,7004265737,De Koning M.,Physics,False,17770.5
55206360800,Elias L.A.,Engineering,59498196700,Carrillo V.A.,Engineering,True,17770.5
55206360800,Elias L.A.,Engineering,57346977100,Molinari R.G.,Engineering,True,17770.5
56448473600,Arguello A.,Engineering,60557714800,Rojas C.,Engineering,True,17770.5
56448473600,Arguello A.,Engineering,60557223300,Pizarro J.,Engineering,True,17770.5
57188961791,Perazzo M.C.,Computer Science,7003538249,de Paiva E.C.,Engineering,False,17770.5
55831614700,Silva N.C.C.,Biology,57226805942,Souza V.V.M.A.,Chemistry,False,17770.5
55831614700,Silva N.C.C.,Biology,57213141517,Barbosa L.N.,Chemistry,False,17770.5
55253529800,de Castro R.J.S.,Biology,57221749606,Casarin A.L.F.,Biology,True,17770.5
54079493800,de Camargo A.C.,Tie: Biology | Chemistry,55253529800,de Castro R.J.S.,Biology,False,17770.5
15922168100,Arisseto-Bragotto A.P.,Chemistry,57211533664,Homem R.V.,Medicine and Health,False,17770.5
15922168100,Arisseto-Bragotto A.P.,Chemistry,26536600500,Rodrigues E.,Medicine and Health,False,17770.5
59232697300,Rodrigues-Da-Silva M.,Biology,7004941263,de Jesus M.B.,Biology,True,17770.5
24470175500,Singh S.,Biology,7004941263,de Jesus M.B.,Biology,True,17770.5
14833640500,Talevi A.,Chemistry,23072832700,Duran N.,Biology,False,17770.5
22934036700,Fill T.P.,Biology,35512285800,Rodrigues M.L.,Biology,True,17770.5
58121756500,Cao Y.,Tie: Chemistry | Physics,6603790113,Skaf M.S.,Chemistry,False,17770.5
56066321600,de Visser S.P.,Tie: Chemistry | Physics,6603790113,Skaf M.S.,Chemistry,False,17770.5
55581041300,Cazarin C.B.B.,Biology,58259632600,Pereira A.T.S.d.A.,Tie: Biology | Chemistry,False,17770.5
23470649300,Soyama J.,Engineering,57816343200,Alves Monfardini W.,Engineering,True,17770.5
23470649300,Soyama J.,Engineering,57815558900,Alves Nogueira da Silva J.,Engineering,True,17770.5
57195929341,Flores C.,Engineering,59204909200,Macedo I.,Medicine and Health,False,17770.5
57195929341,Flores C.,Engineering,59204333200,Contreras M.,Engineering,True,17770.5
26638969400,Masiero B.,Engineering,60522978400,de Siqueira Abreu D.H.,Computer Science,False,17770.5
26638969400,Masiero B.,Engineering,60155860100,Sarinho Filho J.N.,Physics,False,17770.5
26638969400,Masiero B.,Engineering,58198678700,Oliveira P.,Physics,False,17770.5
58545304600,Anaya-James L.M.,Engineering,7003359246,Pavanello R.,Engineering,True,17770.5
57221741225,Scachetti C.,Chemistry,6701542482,Tasic L.,Engineering,False,17770.5
37062869500,Barbin M.V.,Computer Science,55664036300,Yacoub M.D.,Engineering,False,17770.5
56066528600,Tavares G.M.,Chemistry,57198435895,Jiménez-Munoz L.M.,Biology,False,17770.5
59919389900,Liddy A.,Medicine and Health,6603813409,Magalhães R.F.,Medicine and Health,True,17770.333333
57222284081,Mesquita Garcia A.C.,Medicine and Health,58793579300,Maria Isidoro G.,Medicine and Health,True,17770.333333
57222284081,Mesquita Garcia A.C.,Medicine and Health,57669131100,Isidoro G.M.,Medicine and Health,True,17770.333333
54396768900,Bastos D.A.,Biology,7006451130,Lima F.C.T.,Biology,True,17770.333333
35324039000,Baraldi L.G.,Medicine and Health,59926146900,Azevedo L.N.d.,Tie: Medicine and Health | Undefined,False,17770.333333
23101552500,Tribst A.A.L.,Biology,57193446276,Lima D.C.N.d.,Tie: Biology | Chemistry | Philosophy and Humanities,False,17770.333333
23101552500,Tribst A.A.L.,Biology,55831177600,de Lima D.C.N.,Engineering,False,17770.333333
6602501521,Mirmirani P.,Undefined,6603813409,Magalhães R.F.,Medicine and Health,False,17770.333333
55653066500,de Melo Campos P.,Medicine and Health,58094104300,Teixeira P.d.M.N.,Medicine and Health,True,17770.333333
59521518500,Sousa P.B.F.,Chemistry,7003516817,Pastore H.O.,Chemistry,True,17770.333333
57217390643,Campos G.P.,Chemistry,7003516817,Pastore H.O.,Chemistry,True,17770.333333
57204084278,Garcia A.C.M.,Medicine and Health,57226436035,Fonseca N.d.S.M.,Medicine and Health,True,17770.333333
56449240700,Savasari R.B.,Biology,57195577632,Yadollahvandmiandoab R.,Biology,True,17770.333333
55863347200,Koroiva R.,Biology,57195577632,Yadollahvandmiandoab R.,Biology,True,17770.333333
59869377900,dos Santos L.J.,Chemistry,7102266163,Nogueira A.F.,Engineering,False,17770.333333
21735468300,Santos L.J.d.,Chemistry,7102266163,Nogueira A.F.,Engineering,False,17770.333333
36682343100,Borges M.d.L.,Economics and Business,57195378723,da Cunha C.F.,Economics and Business,True,17770.333333
36518538400,de Lourdes Borges M.,Economics and Business,57195378723,da Cunha C.F.,Economics and Business,True,17770.333333
59055076800,Zhang Z.,Computer Science,6506736837,Pedrini H.,Computer Science,True,17770.333333
48361797800,Veroneze R.,Computer Science,57223304389,Bertrand Van Ouytsel C.H.,Engineering,False,17770.333333
48361797800,Veroneze R.,Computer Science,50261511000,Given-Wilson T.,Computer Science,True,17770.333333
55653066500,de Melo Campos P.,Medicine and Health,57852272300,Guimarães T.V.V.,Medicine and Health,True,17770.333333
57255081400,Karimi M.,Biology,7006912075,Guest P.C.,Biology,True,17770.333333
27968099600,Sarbakhsh P.,Biology,7006912075,Guest P.C.,Biology,True,17770.333333
58797662900,Zeng W.,Computer Science,6506736837,Pedrini H.,Computer Science,True,17770.333333
56884068700,Franklin E.M.,Physics,58786016200,Alvarez J.G.,Undefined,False,17770.3
57201012786,Zornosa-Torres C.,Tie: Biology | Geosciences,7003557544,Toledo L.F.,Biology,False,17770.166667
24337267900,Custódio A.L.,Tie: Computer Science | Mathematics and Statistics | Other/Unclassified,7004317950,Andreani R.,Mathematics and Statistics,False,17770.083333
51461307100,Oliveira E.F.d.,Geosciences,56400980000,Batezelli A.,Geosciences,True,17770.0
26021760100,Cristale J.,Geosciences,7103259215,Snow D.D.,Chemistry,False,17770.0
26021760100,Cristale J.,Geosciences,6506098500,Bartelt-Hunt S.,Chemistry,False,17770.0
26021760100,Cristale J.,Geosciences,59392723100,Maclean J.A.A.,Chemistry,False,17770.0
13403301900,Onanong S.,Chemistry,26021760100,Cristale J.,Geosciences,False,17770.0
14019420400,Francisco P.M.S.B.,Medicine and Health,6506597961,Marín-León L.,Medicine and Health,True,17770.0
14019420400,Francisco P.M.S.B.,Medicine and Health,6506156863,Segall-Corrêa A.M.,Medicine and Health,True,17770.0
14019420400,Francisco P.M.S.B.,Medicine and Health,57192314583,Camargo D.F.M.,Medicine and Health,True,17770.0
14019420400,Francisco P.M.S.B.,Medicine and Health,56037611900,de Souza B.F.d.N.J.,Medicine and Health,True,17770.0
55971204800,Romiti R.,Medicine and Health,6603813409,Magalhães R.F.,Medicine and Health,True,17770.0
54383014000,Economopoulos V.,Tie: Medicine and Health | Undefined,6603813409,Magalhães R.F.,Medicine and Health,False,17770.0
35476368700,Gupta A.K.,Tie: Medicine and Health | Undefined,6603813409,Magalhães R.F.,Medicine and Health,False,17770.0
56013838300,González-Núñez R.,Engineering,7004127474,Grosso C.R.F.,Engineering,True,17770.0
55941834600,Martínez-Bustos F.,Engineering,7004127474,Grosso C.R.F.,Engineering,True,17770.0
36450645900,Galicia-García T.,Engineering,7004127474,Grosso C.R.F.,Engineering,True,17770.0
16306427400,Andreuccetti C.,Engineering,7004127474,Grosso C.R.F.,Engineering,True,17770.0
7004159377,do Val J.B.R.,Engineering,7006534418,Fragoso M.D.,Engineering,True,17770.0
57790917200,Alexandre R.e.A.,Engineering,7004159377,do Val J.B.R.,Engineering,True,17770.0
57204790284,Arruda E.F.,Engineering,7004159377,do Val J.B.R.,Engineering,True,17770.0
56377172900,Thomas S.S.,Engineering,7004159377,do Val J.B.R.,Engineering,True,17770.0
54913233000,García B.,Tie: Medicine and Health | Philosophy and Humanities,57201422179,Gutierrez D.M.,Tie: Economics and Business | Social Sciences,False,17770.0
55653066500,de Melo Campos P.,Medicine and Health,57852272200,Ferreira A.P.S.,Medicine and Health,True,17770.0
55653066500,de Melo Campos P.,Medicine and Health,57851851800,Ferraz L.F.d.M.,Medicine and Health,True,17770.0
57214171104,Marini M.,Social Sciences,58885040400,Ramos L.,Social Sciences,True,17770.0
7101794327,Docampo R.,Biology,7103043561,Vercesi A.E.,Biology,True,17770.0
6603354500,Lander N.,Biology,7103043561,Vercesi A.E.,Biology,True,17770.0
6603102572,Chiurillo M.A.,Biology,7103043561,Vercesi A.E.,Biology,True,17770.0
51665689800,Negreiros R.S.,Biology,7103043561,Vercesi A.E.,Biology,True,17770.0
58706560600,Januário J.d.A.,Social Sciences,60383173700,Carneiro C.F.,Tie: Medicine and Health | Social Sciences,False,17770.0
58706560600,Januário J.d.A.,Social Sciences,60383053700,de Paula Rothebarth A.V.,Tie: Medicine and Health | Social Sciences,False,17770.0
58706560600,Januário J.d.A.,Social Sciences,60382482500,Cabel M.,Tie: Medicine and Health | Social Sciences,False,17770.0
58706560600,Januário J.d.A.,Social Sciences,59156280100,Vicenzi L.N.,Tie: Medicine and Health | Social Sciences,False,17770.0
55556532200,Marinho H.,Medicine and Health,57219886134,Silva C.d.S.,Arts,False,17770.0
57929109700,Malheiros S.S.,Engineering,59418309700,Ferreira de Andrade P.,Undefined,False,17770.0
57252784700,Vieira S.M.,Undefined,57929109700,Malheiros S.S.,Engineering,False,17770.0
57188973079,Reina B.D.,Undefined,57929109700,Malheiros S.S.,Engineering,False,17770.0
26633679100,Dovigo L.N.,Undefined,57929109700,Malheiros S.S.,Engineering,False,17770.0
7102300592,Clement C.R.,Social Sciences,7202298181,Oliveira A.A.d.,Tie: Biology | Geosciences | Social Sciences,False,17770.0
57211278638,Ferreira M.J.,Tie: Philosophy and Humanities | Social Sciences,7102300592,Clement C.R.,Social Sciences,False,17770.0
57023030800,Cabral de Oliveira J.,Tie: Biology | Geosciences | Social Sciences,7102300592,Clement C.R.,Social Sciences,False,17770.0
25824553000,Cassino M.F.,Tie: Philosophy and Humanities | Social Sciences,7102300592,Clement C.R.,Social Sciences,False,17770.0
57192910839,Castanho R.A.,Geosciences,57219352057,Behradfar A.,Engineering,False,17770.0
57192910839,Castanho R.A.,Geosciences,57210361812,Gómez J.M.N.,Engineering,False,17770.0
57192910839,Castanho R.A.,Geosciences,57193901890,Vulevic A.,Engineering,False,17770.0
36023223200,Couto G.,Engineering,57192910839,Castanho R.A.,Geosciences,False,17770.0
36621377400,Wolf W.,Engineering,7202969166,Levin D.A.,Engineering,True,17770.0
36621377400,Wolf W.,Engineering,7101722188,Azevedo J.L.F.,Engineering,True,17770.0
36621377400,Wolf W.,Engineering,57928778400,da Silva Lui H.F.,Engineering,True,17770.0
36621377400,Wolf W.,Engineering,57220721278,Moreira F.C.,Engineering,True,17770.0
36621377400,Wolf W.,Engineering,57215196094,Thirani S.,Engineering,True,17770.0
36621377400,Wolf W.,Engineering,57211220634,Donadon M.V.,Engineering,True,17770.0
36621377400,Wolf W.,Engineering,57201349267,Da Silva A.F.C.,Engineering,True,17770.0
36621377400,Wolf W.,Engineering,57194858098,Nilton M.M.,Engineering,True,17770.0
36621377400,Wolf W.,Engineering,57188722979,Sano A.,Engineering,True,17770.0
15518960000,Barão V.A.R.,Medicine and Health,9734539400,Sheets J.L.,Medicine and Health,True,17770.0
15518960000,Barão V.A.R.,Medicine and Health,7102931107,Wee A.G.,Medicine and Health,True,17770.0
15518960000,Barão V.A.R.,Medicine and Health,7102184195,Marx D.B.,Medicine and Health,True,17770.0
15518960000,Barão V.A.R.,Medicine and Health,55301181500,Ariani N.,Medicine and Health,True,17770.0
57193682708,Lazaro L.L.B.,Geosciences,7004864963,Artaxo P.,Geosciences,True,17770.0
57193682708,Lazaro L.L.B.,Geosciences,60118988000,Yazbek Bitar N.M.,Geosciences,True,17770.0
57193682708,Lazaro L.L.B.,Geosciences,57889541600,Franco M.A.,Geosciences,True,17770.0
57193682708,Lazaro L.L.B.,Geosciences,57206255829,Fernandes C.C.,Geosciences,True,17770.0
55875219200,Visentin F.,Economics and Business,7201647279,Cowan R.,Economics and Business,True,17770.0
55875219200,Visentin F.,Economics and Business,59951762600,Ito R.,Economics and Business,True,17770.0
36051811300,Chavarro D.,Economics and Business,55875219200,Visentin F.,Economics and Business,True,17770.0
24167714500,Ciarli T.,Economics and Business,55875219200,Visentin F.,Economics and Business,True,17770.0
57110082200,Steck J.H.,Medicine and Health,7006462546,Tufano R.P.,Medicine and Health,True,17770.0
57110082200,Steck J.H.,Medicine and Health,57225971652,Rangel L.G.,Medicine and Health,True,17770.0
55458588100,Russell J.O.,Medicine and Health,57110082200,Steck J.H.,Medicine and Health,True,17770.0
24544981200,Volpi E.M.,Medicine and Health,57110082200,Steck J.H.,Medicine and Health,True,17770.0
57203717842,Neris D.M.,Biology,8725886400,Ribas A.F.,Biology,True,17770.0
57203717842,Neris D.M.,Biology,7004490033,Souza G.M.,Biology,True,17770.0
57203717842,Neris D.M.,Biology,57216499498,Braga-Reis I.,Biology,True,17770.0
57203717842,Neris D.M.,Biology,57204685796,Vieira L.G.E.,Biology,True,17770.0
36705752600,Costa-Pereira R.,Biology,6506120084,Griffen B.D.,Biology,True,17770.0
36705752600,Costa-Pereira R.,Biology,57486393300,Newsome W.B.,Biology,True,17770.0
35331232000,Toscano B.J.,Biology,36705752600,Costa-Pereira R.,Biology,True,17770.0
24169190500,Pulcini D.,Biology,36705752600,Costa-Pereira R.,Biology,True,17770.0
7402631347,Martinez C.A.R.,Medicine and Health,8408251600,Sousa A.H.D.S.E.,Medicine and Health,True,17770.0
57267313000,Drago S.,Medicine and Health,7402631347,Martinez C.A.R.,Medicine and Health,True,17770.0
57209241334,Bernardino M.C.D.C.,Medicine and Health,7402631347,Martinez C.A.R.,Medicine and Health,True,17770.0
25932339700,Rotta C.M.,Medicine and Health,7402631347,Martinez C.A.R.,Medicine and Health,True,17770.0
56902580700,Ganda D.R.,Medicine and Health,6602210432,Boruchovitch E.,Medicine and Health,True,17770.0
55360195900,Rufini S.E.,Medicine and Health,6602210432,Boruchovitch E.,Medicine and Health,True,17770.0
36970196600,Miranda L.C.,Medicine and Health,6602210432,Boruchovitch E.,Medicine and Health,True,17770.0
36803658600,de Almeida L.S.,Medicine and Health,6602210432,Boruchovitch E.,Medicine and Health,True,17770.0
57191909717,de C.P. e M. Peixoto B.,Geosciences,6507178750,Ghilardi R.P.,Biology,False,17770.0
57191909717,de C.P. e M. Peixoto B.,Geosciences,60153234100,Abdolahi S.,Biology,False,17770.0
48861916100,Mohammadi E.,Biology,57191909717,de C.P. e M. Peixoto B.,Geosciences,False,17770.0
37116828200,Ghaedi M.,Biology,57191909717,de C.P. e M. Peixoto B.,Geosciences,False,17770.0
58933293300,Stocker E.,Medicine and Health,58961672000,Rocha Piedade S.,Medicine and Health,True,17770.0
57200203160,Guiloff R.,Medicine and Health,58961672000,Rocha Piedade S.,Medicine and Health,True,17770.0
57197316523,Figueroa D.,Medicine and Health,58961672000,Rocha Piedade S.,Medicine and Health,True,17770.0
36096587900,Figueroa F.,Medicine and Health,58961672000,Rocha Piedade S.,Medicine and Health,True,17770.0
55274252500,Occhiutto M.L.,Economics and Business,7101723305,Mishra M.,Economics and Business,True,17770.0
55274252500,Occhiutto M.L.,Economics and Business,58585519800,Mishra L.,Economics and Business,True,17770.0
55274252500,Occhiutto M.L.,Economics and Business,55639141700,Talegaonkar S.,Economics and Business,True,17770.0
35494108800,Rai M.,Economics and Business,55274252500,Occhiutto M.L.,Economics and Business,True,17770.0
57204192808,Lopes L.C.,Medicine and Health,7006178038,Caetano R.,Tie: Medicine and Health | Undefined,False,17770.0
57204192808,Lopes L.C.,Medicine and Health,60050271700,Raimundo A.C.S.,Tie: Medicine and Health | Undefined,False,17770.0
57204192808,Lopes L.C.,Medicine and Health,57468430300,Lopes L.P.N.,Tie: Medicine and Health | Undefined,False,17770.0
54420344600,Itria A.,Tie: Medicine and Health | Undefined,57204192808,Lopes L.C.,Medicine and Health,False,17770.0
7006912075,Guest P.C.,Biology,7401451067,Iwata K.,Biology,True,17770.0
7006912075,Guest P.C.,Biology,7202255445,Xie M.J.,Biology,True,17770.0
57813032500,Matsuzazki H.,Biology,7006912075,Guest P.C.,Biology,True,17770.0
57218328482,Hirai T.,Biology,7006912075,Guest P.C.,Biology,True,17770.0
57214676694,Van Vo G.,Biology,7006912075,Guest P.C.,Biology,True,17770.0
57191156423,Abiri B.,Biology,7006912075,Guest P.C.,Biology,True,17770.0
22136597400,Vafa M.,Biology,7006912075,Guest P.C.,Biology,True,17770.0
57221949854,Moraes-Vieira P.M.,Medicine and Health,60044573100,Triozzi E.,Tie: Biology | Medicine and Health,False,17770.0
57221949854,Moraes-Vieira P.M.,Medicine and Health,58119285400,Martins A.J.E.,Tie: Biology | Medicine and Health,False,17770.0
57221949854,Moraes-Vieira P.M.,Medicine and Health,57225466495,Santos W.G.S.,Tie: Biology | Medicine and Health,False,17770.0
57219883929,dos Santos T.P.,Tie: Biology | Medicine and Health,57221949854,Moraes-Vieira P.M.,Medicine and Health,False,17770.0
57201084031,Davanzo G.G.,Medicine and Health,57221949854,Moraes-Vieira P.M.,Medicine and Health,True,17770.0
56394389100,Toledo E.,Social Sciences,59677540400,Minciotti A.N.,Medicine and Health,False,17770.0
56394389100,Toledo E.,Social Sciences,59677344700,Rufino T.A.,Medicine and Health,False,17770.0
56394389100,Toledo E.,Social Sciences,59677166600,Oliveira M.F.d.,Medicine and Health,False,17770.0
56394389100,Toledo E.,Social Sciences,59676415200,Truzzi L.,Medicine and Health,False,17770.0
57215107389,Farina P.F.S.,Engineering,58514128800,Cesarin I.S.,Engineering,True,17770.0
57215107389,Farina P.F.S.,Engineering,58513901100,Darin Filho G.,Engineering,True,17770.0
56577650300,Antunes L.H.M.,Engineering,57215107389,Farina P.F.S.,Engineering,True,17770.0
25225924400,Ulsen C.,Engineering,57215107389,Farina P.F.S.,Engineering,True,17770.0
55913398800,Zappi D.,Biology,57211991058,Candido L.F.,Geosciences,False,17770.0
55913398800,Zappi D.,Biology,57200184162,Silva Luz C.L.d.,Geosciences,False,17770.0
55913398800,Zappi D.,Biology,56521309000,Reale R.,Geosciences,False,17770.0
55337570200,Locosselli G.M.,Geosciences,55913398800,Zappi D.,Biology,False,17770.0
57203552449,Toledo C.A.P.,Biology,6603700551,Sytsma K.J.,Biology,True,17770.0
57203552449,Toledo C.A.P.,Biology,6602915362,Lemmon A.R.,Biology,True,17770.0
57203552449,Toledo C.A.P.,Biology,57293768000,Lemmon E.M.,Biology,True,17770.0
56165992900,Rose J.P.,Biology,57203552449,Toledo C.A.P.,Biology,True,17770.0
6506654797,Mayland C.R.,Medicine and Health,7102509180,Lopes L.R.,Medicine and Health,True,17770.0
60343098900,Passarin J.N.,Medicine and Health,7102509180,Lopes L.R.,Medicine and Health,True,17770.0
60335232900,Oliveira T.d.M.,Medicine and Health,7102509180,Lopes L.R.,Medicine and Health,True,17770.0
12774727300,Haugen D.F.,Medicine and Health,7102509180,Lopes L.R.,Medicine and Health,True,17770.0
42461096200,Claro H.G.,Medicine and Health,7004494055,Cavanagh K.,Medicine and Health,True,17770.0
42461096200,Claro H.G.,Medicine and Health,57223108187,Kapps M.,Medicine and Health,True,17770.0
42461096200,Claro H.G.,Medicine and Health,57221912850,Daley K.,Medicine and Health,True,17770.0
39361892800,Hungerbuehler I.,Medicine and Health,42461096200,Claro H.G.,Medicine and Health,True,17770.0
56926696600,De Conti B.,Economics and Business,57320390800,Zucker-Marques M.,Economics and Business,True,17770.0
58081129800,da Silva R.D.,Tie: Geosciences | Social Sciences,7103067374,Jacobi P.R.,Geosciences,False,17770.0
57209461236,Lauda-Rodriguez Z.,Tie: Geosciences | Social Sciences,7103067374,Jacobi P.R.,Geosciences,False,17770.0
57209460526,Milz B.,Tie: Geosciences | Social Sciences,7103067374,Jacobi P.R.,Geosciences,False,17770.0
55154290000,da Paz M.G.A.,Tie: Geosciences | Social Sciences,7103067374,Jacobi P.R.,Geosciences,False,17770.0
36503793400,Emilio T.,Biology,6602999130,Ladle R.J.,Biology,True,17770.0
36503793400,Emilio T.,Biology,57209685157,Lessa T.,Biology,True,17770.0
22937790400,Hortal J.,Biology,36503793400,Emilio T.,Biology,True,17770.0
19338200100,Stropp J.,Biology,36503793400,Emilio T.,Biology,True,17770.0
57217019057,Santos L.G.,Social Sciences,57218672353,de Souza J.P.C.,Medicine and Health,False,17770.0
56205807900,Aruda M.,Medicine and Health,57217019057,Santos L.G.,Social Sciences,False,17770.0
44161221300,Lourenço T.F.,Medicine and Health,57217019057,Santos L.G.,Social Sciences,False,17770.0
36680811500,Winckler C.,Medicine and Health,57217019057,Santos L.G.,Social Sciences,False,17770.0
60233923000,E Silva L.d.P.,Biology,7006118189,Brandão M.M.,Biology,True,17770.0
34571143700,Menossi M.,Biology,8609853200,Riaño-Pachón D.M.,Biology,True,17770.0
34571143700,Menossi M.,Biology,60003135600,Mattiello L.,Biology,True,17770.0
34571143700,Menossi M.,Biology,57223022957,Kim T.,Biology,True,17770.0
34571143700,Menossi M.,Biology,57219832333,Muñoz-Pérez J.M.,Biology,True,17770.0
34571143700,Menossi M.,Biology,57023409600,Bassi D.,Biology,True,17770.0
34571143700,Menossi M.,Biology,49561075200,Begcy K.,Biology,True,17770.0
25958042100,Gentile A.,Biology,34571143700,Menossi M.,Biology,True,17770.0
25958010600,Dias F.O.,Biology,34571143700,Menossi M.,Biology,True,17770.0
59154686600,De Souza A.P.,Medicine and Health,7201677725,Ribeiro J.D.,Medicine and Health,True,17770.0
58909267200,Dornhofer Paro Costa P.,Medicine and Health,7201677725,Ribeiro J.D.,Medicine and Health,True,17770.0
57200535876,Souza Gomez C.C.,Medicine and Health,7201677725,Ribeiro J.D.,Medicine and Health,True,17770.0
35795151000,Gonçalves De Oliveira Ribeiro M.A.,Medicine and Health,7201677725,Ribeiro J.D.,Medicine and Health,True,17770.0
58636136600,Netto G.B.,Engineering,60466079500,Liu Z.,Engineering,True,17770.0
58636136600,Netto G.B.,Engineering,59311247400,Liu Z.,Engineering,True,17770.0
57224728450,Oliveira J.I.V.,Medicine and Health,59774902800,Oliveira S.F.M.,Medicine and Health,True,17770.0
57224728450,Oliveira J.I.V.,Medicine and Health,57870641100,Felder H.,Medicine and Health,True,17770.0
57216459229,Fernandes T.L.B.,Medicine and Health,57224728450,Oliveira J.I.V.,Medicine and Health,True,17770.0
57191667670,Haiachi M.,Medicine and Health,57224728450,Oliveira J.I.V.,Medicine and Health,True,17770.0
57208343955,Cabarca S.,Biology,57226326671,Vergara Meza J.G.,Biology,True,17770.0
57208343955,Cabarca S.,Biology,57219725645,De la Torre L.I.,Biology,True,17770.0
55480340500,Costa-Martins A.G.,Biology,57208343955,Cabarca S.,Biology,True,17770.0
12806732700,Balan A.,Biology,57208343955,Cabarca S.,Biology,True,17770.0
58622579600,Vieira-Silva A.,Biology,58623041900,E Silva A.P.D.,Biology,True,17770.0
26324746200,Accacio G.d.M.,Biology,58622579600,Vieira-Silva A.,Biology,True,17770.0
24830106500,Hingst-Zaher E.,Biology,58622579600,Vieira-Silva A.,Biology,True,17770.0
24166383700,Candia-Gallardo C.,Biology,58622579600,Vieira-Silva A.,Biology,True,17770.0
35099287000,Moraes S.d.S.,Biology,60107528500,Amaral S.V.d.,Biology,True,17770.0
35099287000,Moraes S.d.S.,Biology,56600857100,Endres Júnior D.,Biology,True,17770.0
35099287000,Moraes S.d.S.,Biology,56600579600,Sasamori M.H.,Biology,True,17770.0
35099287000,Moraes S.d.S.,Biology,55972443100,Murillo-Ramos L.,Biology,True,17770.0
15828953400,Droste A.,Biology,35099287000,Moraes S.d.S.,Biology,True,17770.0
57198426793,de Abreu M.F.M.,Medicine and Health,59947514900,Queiroz R.A.,Medicine and Health,True,17770.0
57198426793,de Abreu M.F.M.,Medicine and Health,59946954700,Ribeiro M.P.P.,Medicine and Health,True,17770.0
57198426793,de Abreu M.F.M.,Medicine and Health,59946231000,de Magalhães Tenório P.H.,Medicine and Health,True,17770.0
57198426793,de Abreu M.F.M.,Medicine and Health,57214188997,de Oliveira R.C.,Medicine and Health,True,17770.0
57270896000,De Menezes A.B.,Medicine and Health,9232614600,Liebano R.E.,Medicine and Health,True,17770.0
57199231665,Adala J.F.,Medicine and Health,9232614600,Liebano R.E.,Medicine and Health,True,17770.0
57190841025,Guidi R.M.,Medicine and Health,9232614600,Liebano R.E.,Medicine and Health,True,17770.0
54400417800,Silva R.S.,Medicine and Health,9232614600,Liebano R.E.,Medicine and Health,True,17770.0
56549531500,Abe R.Y.,Medicine and Health,59221626000,Sousa N.A.,Medicine and Health,True,17770.0
56549531500,Abe R.Y.,Medicine and Health,57998807900,Makarczyk L.d.S.Q.,Medicine and Health,True,17770.0
56549531500,Abe R.Y.,Medicine and Health,57440458600,Oltramari L.,Medicine and Health,True,17770.0
56549531500,Abe R.Y.,Medicine and Health,57204934973,Pucci H.F.,Medicine and Health,True,17770.0
6508099219,Pimentel R.L.,Medicine and Health,7103026228,Costa V.P.,Medicine and Health,True,17770.0
58185383900,Dantas L.O.R.,Medicine and Health,7103026228,Costa V.P.,Medicine and Health,True,17770.0
58185313600,Alves Júnior R.R.,Medicine and Health,7103026228,Costa V.P.,Medicine and Health,True,17770.0
58185036100,Lima W.M.M.L.,Medicine and Health,7103026228,Costa V.P.,Medicine and Health,True,17770.0
22986312800,Olate S.,Medicine and Health,6602967797,Smolka W.,Medicine and Health,True,17770.0
22986312800,Olate S.,Medicine and Health,6506885528,Peacock Z.S.,Medicine and Health,True,17770.0
22986312800,Olate S.,Medicine and Health,44761628700,Zimmerer R.,Medicine and Health,True,17770.0
11141125900,Kumar R.,Medicine and Health,22986312800,Olate S.,Medicine and Health,True,17770.0
57219453464,de Castro-Carletti E.M.,Medicine and Health,8714404600,De Moraes M.,Medicine and Health,True,17770.0
57203954793,Foltran-Mescollotto F.,Medicine and Health,8714404600,De Moraes M.,Medicine and Health,True,17770.0
55974158800,Pelai E.B.,Medicine and Health,8714404600,De Moraes M.,Medicine and Health,True,17770.0
24482263100,Rodrigues-Bigaton D.,Medicine and Health,8714404600,De Moraes M.,Medicine and Health,True,17770.0
57396253900,Vieira W.d.A.,Medicine and Health,58002899800,Rios L.G.C.,Medicine and Health,True,17770.0
57396253900,Vieira W.d.A.,Medicine and Health,57455871700,Lima F.G.G.P.,Medicine and Health,True,17770.0
36499980700,Paranhos L.R.,Medicine and Health,57396253900,Vieira W.d.A.,Medicine and Health,True,17770.0
23092525400,Zanetta-Barbosa D.,Medicine and Health,57396253900,Vieira W.d.A.,Medicine and Health,True,17770.0
57376154700,Theodoro de Souza Netto A.,Engineering,58690007000,Mani Marinheiro M.,Engineering,True,17770.0
